_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_masterReleaseLabelId
20020012,2002,蘋果的誘惑,1,100003,20020012,3,4,4930,4155,3915,02002_0012_00,02002_0012_01,3,,,4,0,2035,1,1
20030001,2003,成熟的性格,2,200001,20030001,1,2,3108,3202,3690,02003_0001_00,02003_0001_01,1,,,1,0,0,1,1
20030002,2003,店鋪幫手,1,100001,20030002,1,2,3996,2901,3103,02003_0002_00,02003_0002_01,1,,,1,0,0,1,1
20030003,2003,要出門嗎？,3,300001,20030003,1,2,2827,3954,3219,02003_0003_00,02003_0003_01,1,,,1,0,0,1,1
20030004,2003,把頭髮綁起來,2,200001,20030004,1,2,3090,3040,3870,02003_0004_00,02003_0004_01,1,,,1,0,0,1,1
20030005,2003,不遠千里,1,100001,20030005,1,2,3642,3137,3221,02003_0005_00,02003_0005_01,1,,,1,0,0,1,1
20030006,2003,機能性出眾,3,300001,20030006,1,2,3124,3856,3020,02003_0006_00,02003_0006_01,1,,,1,0,0,1,1
20030007,2003,衝浪也很拿手,1,100001,20030007,1,2,3624,3057,3319,02003_0007_00,02003_0007_01,1,,,1,0,0,1,1
20030008,2003,試穿服裝,1,100002,20030008,2,3,4646,3317,3537,02003_0008_00,02003_0008_01,2,b_adv_0018,b_adv_0019,1,0,0,1,1
20030009,2003,不論多少次都要加油♪,2,200002,20030009,2,3,3333,3679,4488,02003_0009_00,02003_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20030010,2003,被大自然吸引,3,300002,20030010,2,3,3750,4318,3432,02003_0010_00,02003_0010_01,2,b_card_0055,b_card_0078,1,0,0,1,1
20030011,2003,撫過臉頰的海風,2,200004,20030011,3,4,4081,3838,5081,02003_0011_00,02003_0011_01,3,,,1,20030011,0,1,1
20030012,2003,無名指,3,300003,20030012,3,4,4229,4809,3962,02003_0012_00,02003_0012_01,3,,,4,0,2005,1,1
20040001,2004,名家的子女,2,200001,20040001,1,2,3230,3139,3631,02004_0001_00,02004_0001_01,1,,,1,0,0,1,1
20040002,2004,完美主義者,1,100001,20040002,1,2,3775,3236,2989,02004_0002_00,02004_0002_01,1,,,1,0,0,1,1
20040003,2004,不允許歪曲之事,3,300001,20040003,1,2,3212,3931,2857,02004_0003_00,02004_0003_01,1,,,1,0,0,1,1
20040004,2004,優勝目指,2,200001,20040004,1,2,3070,3207,3723,02004_0004_00,02004_0004_01,1,,,1,0,0,1,1
20040005,2004,要遠行到哪裡？,1,100001,20040005,1,2,4089,2919,2992,02004_0005_00,02004_0005_01,1,,,1,0,0,1,1
20040006,2004,在水門碰頭,3,300001,20040006,1,2,3177,3994,2829,02004_0006_00,02004_0006_01,1,,,1,0,0,1,1
20040007,2004,照耀內浦的光,1,100001,20040007,1,2,3708,3316,2976,02004_0007_00,02004_0007_01,1,,,1,0,0,1,1
20040008,2004,堅持 2cm！,1,100002,20040008,2,3,4692,3555,3253,02004_0008_00,02004_0008_01,2,b_card_0047,b_adv_0019,1,0,0,1,1
20040009,2004,我們是 Aqours！,2,200002,20040009,2,3,3476,3754,4270,02004_0009_00,02004_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20040010,2004,歷史的扭轉,3,300002,20040010,2,3,3758,4281,3461,02004_0010_00,02004_0010_01,2,b_card_0055,b_card_0078,1,0,0,1,1
20040011,2004,姉的日課,1,100004,20040011,3,4,5180,4072,3748,02004_0011_00,02004_0011_01,3,,,1,20040011,0,1,1
20040012,2004,小心狼,2,200003,20040012,3,4,3749,3943,5308,02004_0012_00,02004_0012_01,3,,,4,0,2006,1,1
20050001,2005,敬禮！,2,200001,20050001,1,2,3201,2911,3888,02005_0001_00,02005_0001_01,1,,,1,0,0,1,1
20050002,2005,船長志望,1,100001,20050002,1,2,4099,3086,2815,02005_0002_00,02005_0002_01,1,,,1,0,0,1,1
20050003,2005,千歌的蜜柑,3,300001,20050003,1,2,3076,3659,3265,02005_0003_00,02005_0003_01,1,,,1,0,0,1,1
20050004,2005,船出的時間,2,200001,20050004,1,2,2948,3101,3951,02005_0004_00,02005_0004_01,1,,,1,0,0,1,1
20050005,2005,電車以出發！,1,100001,20050005,1,2,4095,2776,3129,02005_0005_00,02005_0005_01,1,,,1,0,0,1,1
20050006,2005,打擾了♪,3,300001,20050006,1,2,2952,3700,3348,02005_0006_00,02005_0006_01,1,,,1,0,0,1,1
20050007,2005,海水浴場向,2,200001,20050007,1,2,3147,3027,3826,02005_0007_00,02005_0007_01,1,,,1,0,0,1,1
20050008,2005,製作服裝,1,100002,20050008,2,3,4166,3829,3505,02005_0008_00,02005_0008_01,2,b_card_0048,b_adv_0019,1,0,0,1,1
20050009,2005,再靠近一點,2,200002,20050009,2,3,3723,3484,4293,02005_0009_00,02005_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20050010,2005,犯人就是你！,3,300002,20050010,2,3,3522,4718,3260,02005_0010_00,02005_0010_01,2,b_card_0060,b_st_0004,1,0,0,1,1
20050011,2005,閃耀的水面,3,300004,20050011,3,4,3886,4888,4226,02005_0011_00,02005_0011_01,3,,,1,20050011,0,1,1
20050012,2005,新娘倒數計時,1,100003,20050012,3,4,4705,3974,4321,02005_0012_00,02005_0012_01,3,,,4,0,2036,1,1
20060001,2006,夜羽登場！,2,200001,20060001,1,2,3166,3207,3627,02006_0001_00,02006_0001_01,1,,,1,0,0,1,1
20060002,2006,墮天使夜羽,1,100001,20060002,1,2,3704,3297,2999,02006_0002_00,02006_0002_01,1,,,1,0,0,1,1
20060003,2006,罪孽深重的惡魔,3,300001,20060003,1,2,2875,4079,3046,02006_0003_00,02006_0003_01,1,,,1,0,0,1,1
20060004,2006,堕☆天,2,200001,20060004,1,2,3174,3187,3639,02006_0004_00,02006_0004_01,1,,,1,0,0,1,1
20060005,2006,這只是暫時的姿態！,1,100001,20060005,1,2,3959,3059,2982,02006_0005_00,02006_0005_01,1,,,1,0,0,1,1
20060006,2006,要不要一起墮天？,3,300001,20060006,1,2,3192,3712,3096,02006_0006_00,02006_0006_01,1,,,1,0,0,1,1
20060007,2006,浜邊的堕天使,3,300001,20060007,1,2,3257,3670,3073,02006_0007_00,02006_0007_01,1,,,1,0,0,1,1
20060008,2006,罪孽深重的黑暗禮服,1,100002,20060008,2,3,4421,3573,3506,02006_0008_00,02006_0008_01,2,b_card_0049,b_adv_0019,1,0,0,1,1
20060009,2006,極上堕天使的應援,2,200002,20060009,2,3,3502,3626,4372,02006_0009_00,02006_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20060010,2006,暗黑魔術,3,300002,20060010,2,3,3478,4639,3383,02006_0010_00,02006_0010_01,2,b_card_0033,b_st_0004,1,0,0,1,1
20060011,2006,墮天使猜拳,2,200004,20060011,3,4,4071,3931,4998,02006_0011_00,02006_0011_01,3,,,1,20060011,0,1,1
20060012,2006,煉獄的紅焔向的降臨,3,300003,20060012,3,4,3994,5223,3783,02006_0012_00,02006_0012_01,3,,,4,0,1951,1,1
20070001,2007,寺院之女,2,200001,20070001,1,2,3141,3189,3670,02007_0001_00,02007_0001_01,1,,,1,0,0,1,1
20070002,2007,讀書最喜歡,1,100001,20070002,1,2,3836,3051,3113,02007_0002_00,02007_0002_01,1,,,1,0,0,1,1
20070003,2007,休日是図書館向,3,300001,20070003,1,2,3147,3842,3011,02007_0003_00,02007_0003_01,1,,,1,0,0,1,1
20070004,2007,我也會加油,2,200001,20070004,1,2,2863,3100,4037,02007_0004_00,02007_0004_01,1,,,1,0,0,1,1
20070005,2007,文學少女出遊,1,100001,20070005,1,2,3896,3078,3026,02007_0005_00,02007_0005_01,1,,,1,0,0,1,1
20070006,2007,聖歌隊的練習後,3,300001,20070006,1,2,2949,3925,3126,02007_0006_00,02007_0006_01,1,,,1,0,0,1,1
20070007,2007,内浦的浅瀨以,1,100001,20070007,1,2,3850,2990,3160,02007_0007_00,02007_0007_01,1,,,1,0,0,1,1
20070008,2007,本是財産,1,100002,20070008,2,3,4206,3734,3560,02007_0008_00,02007_0008_01,2,b_card_0050,b_adv_0019,1,0,0,1,1
20070009,2007,每天都是大冒險♪,2,200002,20070009,2,3,3598,3749,4153,02007_0009_00,02007_0009_01,2,b_card_0055,b_card_0078,1,0,0,1,1
20070010,2007,把球變成方形,3,300002,20070010,2,3,3725,4218,3557,02007_0010_00,02007_0010_01,2,b_card_0063,b_st_0004,1,0,0,1,1
20070011,2007,午餐之後,1,100004,20070011,3,4,4877,4127,3996,02007_0011_00,02007_0011_01,3,,,1,20070011,0,1,1
20070012,2007,不褪色的美麗,2,200003,20070012,3,4,4009,4181,4810,02007_0012_00,02007_0012_01,3,,,4,0,1952,1,1
20080001,2008,你好♪,2,200001,20080001,1,2,2891,3097,4012,02008_0001_00,02008_0001_01,1,,,1,0,0,1,1
20080002,2008,理事長,1,100001,20080002,1,2,3665,3137,3198,02008_0002_00,02008_0002_01,1,,,1,0,0,1,1
20080003,2008,閃亮☆,3,300001,20080003,1,2,3092,3715,3193,02008_0003_00,02008_0003_01,1,,,1,0,0,1,1
20080004,2008,無所畏懼的挑戰者,2,200001,20080004,1,2,3346,2976,3678,02008_0004_00,02008_0004_01,1,,,1,0,0,1,1
20080005,2008,騎馬課程,1,100001,20080005,1,2,3859,3020,3121,02008_0005_00,02008_0005_01,1,,,1,0,0,1,1
20080006,2008,和鞠莉一起出門,3,300001,20080006,1,2,3159,4078,2763,02008_0006_00,02008_0006_01,1,,,1,0,0,1,1
20080007,2008,內浦最棒♪,3,300001,20080007,1,2,3151,3807,3042,02008_0007_00,02008_0007_01,1,,,1,0,0,1,1
20080008,2008,度假穿搭,1,100002,20080008,2,3,4547,3338,3615,02008_0008_00,02008_0008_01,2,b_card_0051,b_adv_0019,1,0,0,1,1
20080009,2008,愛的調剤,2,200002,20080009,2,3,3244,3643,4613,02008_0009_00,02008_0009_01,2,b_card_0061,b_st_0004,1,0,0,1,1
20080010,2008,炙熱熱情,3,300002,20080010,2,3,3362,4594,3544,02008_0010_00,02008_0010_01,2,b_card_0041,b_card_0078,1,0,0,1,1
20080011,2008,風光芒明媚,3,300004,20080011,3,4,4086,4760,4154,02008_0011_00,02008_0011_01,3,,,1,20080011,0,1,1
20080012,2008,水果嘉年華♪,1,100003,20080012,3,4,4797,3980,4223,02008_0012_00,02008_0012_01,3,,,4,0,2007,1,1
20090001,2009,愛哭鬼,2,200001,20090001,1,2,3103,2805,4092,02009_0001_00,02009_0001_01,1,,,1,0,0,1,1
20090002,2009,即使膽小,1,100001,20090002,1,2,3660,3059,3281,02009_0002_00,02009_0002_01,1,,,1,0,0,1,1
20090003,2009,得意的裁縫,3,300001,20090003,1,2,3108,3951,2941,02009_0003_00,02009_0003_01,1,,,1,0,0,1,1
20090004,2009,偶像目指,2,200001,20090004,1,2,3156,2832,4012,02009_0004_00,02009_0004_01,1,,,1,0,0,1,1
20090005,2009,一起去遠方吧,1,100001,20090005,1,2,3719,3228,3053,02009_0005_00,02009_0005_01,1,,,1,0,0,1,1
20090006,2009,等待姊姊,3,300001,20090006,1,2,2860,3892,3248,02009_0006_00,02009_0006_01,1,,,1,0,0,1,1
20090007,2009,砂浜的温度,2,200001,20090007,1,2,2884,3263,3853,02009_0007_00,02009_0007_01,1,,,1,0,0,1,1
20090008,2009,我辦得到！,1,100002,20090008,2,3,4516,3604,3380,02009_0008_00,02009_0008_01,2,b_card_0052,b_adv_0019,1,0,0,1,1
20090009,2009,目標是啦啦隊女孩,2,200002,20090009,2,3,3542,3760,4198,02009_0009_00,02009_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20090010,2009,露比的勇氣,3,300002,20090010,2,3,3556,4382,3562,02009_0010_00,02009_0010_01,2,b_card_0041,b_card_0078,1,0,0,1,1
20090011,2009,貪睡鬼,2,200004,20090011,3,4,4249,4054,4697,02009_0011_00,02009_0011_01,3,,,1,20090011,0,1,1
20090012,2009,花朵是亮點,3,300003,20090012,3,4,3982,4735,4283,02009_0012_00,02009_0012_01,3,,,4,0,1953,1,1
30010001,3001,優雅地,1,100001,30010001,1,2,3671,3226,3103,03001_0001_00,03001_0001_01,1,,,1,0,0,1,1
30010002,3001,一步一步,2,200001,30010002,1,2,3228,2983,3789,03001_0002_00,03001_0002_01,1,,,1,0,0,1,1
30010003,3001,努力量家,3,300001,30010003,1,2,2907,4025,3068,03001_0003_00,03001_0003_01,1,,,1,0,0,1,1
30010004,3001,夜空中綻放的花,1,100002,30010004,2,3,4267,3708,3525,03001_0004_00,03001_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30010005,3001,清涼綻放的花,2,200002,30010005,2,3,3600,3402,4498,03001_0005_00,03001_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30010006,3001,復活節兔兔♡,3,300002,30010006,2,3,3576,4202,3722,03001_0006_00,03001_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30010007,3001,就在你身邊,3,300007,30010007,3,4,4136,4805,4059,03001_0007_00,03001_0007_01,3,,,1,30010007,0,1,1
30020001,3002,小惡魔,1,100001,30020001,1,2,4101,3024,2875,03002_0001_00,03002_0001_01,1,,,1,0,0,1,1
30020002,3002,霞霞♡,2,200001,30020002,1,2,2986,3318,3696,03002_0002_00,03002_0002_01,1,,,1,0,0,1,1
30020003,3002,可愛研究,3,300001,30020003,1,2,2831,3970,3199,03002_0003_00,03002_0003_01,1,,,1,0,0,1,1
30020004,3002,金絲雀霞霞,1,100002,30020004,2,3,4216,3688,3596,03002_0004_00,03002_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30020005,3002,健康可愛,2,200002,30020005,2,3,3436,3359,4705,03002_0005_00,03002_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30020006,3002,和霞霞一起找吧♪,3,300002,30020006,2,3,3367,4431,3702,03002_0006_00,03002_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30020007,3002,彩虹餐包,1,100004,30020007,3,4,4799,4265,3936,03002_0007_00,03002_0007_01,3,,,1,30020007,0,1,1
30030001,3003,紅色緞帶,1,100001,30030001,1,2,3629,3230,3141,03003_0001_00,03003_0001_01,1,,,1,0,0,1,1
30030002,3003,可靠的人,2,200001,30030002,1,2,3095,3015,3890,03003_0002_00,03003_0002_01,1,,,1,0,0,1,1
30030003,3003,演劇部兼部,3,300001,30030003,1,2,3060,3626,3314,03003_0003_00,03003_0003_01,1,,,1,0,0,1,1
30030004,3003,紺碧女主角,1,100002,30030004,2,3,4302,3421,3777,03003_0004_00,03003_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30030005,3003,尋求清涼,2,200002,30030005,2,3,3547,3508,4445,03003_0005_00,03003_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30030006,3003,茶會小憩,3,300002,30030006,2,3,3663,4248,3589,03003_0006_00,03003_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30030007,3003,真實的自己,2,200004,30030007,3,4,3906,4293,4801,03003_0007_00,03003_0007_01,3,,,1,30030007,0,1,1
30040001,3004,讀者模特兒,1,100001,30040001,1,2,4070,3030,2900,03004_0001_00,03004_0001_01,1,,,1,0,0,1,1
30040002,3004,可靠的存在,2,200001,30040002,1,2,3048,3202,3750,03004_0002_00,03004_0002_01,1,,,1,0,0,1,1
30040003,3004,自律克己,3,300001,30040003,1,2,3066,3788,3146,03004_0003_00,03004_0003_01,1,,,1,0,0,1,1
30040004,3004,薰香夏扇,1,100002,30040004,2,3,4455,3543,3502,03004_0004_00,03004_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30040005,3004,情熱是胸的奥,2,200002,30040005,2,3,3355,3693,4452,03004_0005_00,03004_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30040006,3004,偶爾也要可愛,3,300002,30040006,2,3,3414,4547,3539,03004_0006_00,03004_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30040007,3004,追求品質,3,300004,30040007,3,4,3960,5024,4016,03004_0007_00,03004_0007_01,3,,,1,30040007,0,1,1
30050001,3005,大家的太陽,1,100001,30050001,1,2,3931,3168,2901,03005_0001_00,03005_0001_01,1,,,1,0,0,1,1
30050002,3005,幫手,2,200001,30050002,1,2,3030,3034,3936,03005_0002_00,03005_0002_01,1,,,1,0,0,1,1
30050003,3005,向上心,3,300001,30050003,1,2,2841,3971,3188,03005_0003_00,03005_0003_01,1,,,1,0,0,1,1
30050004,3005,真夏的太陽,1,100002,30050004,2,3,4263,3594,3643,03005_0004_00,03005_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30050005,3005,綻放笑容與水氣球,2,200002,30050005,2,3,3622,3280,4598,03005_0005_00,03005_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30050006,3005,快樂復活節！,3,300002,30050006,2,3,3265,4693,3542,03005_0006_00,03005_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30050007,3005,節奏變換,1,100004,30050007,3,4,4871,3888,4241,03005_0007_00,03005_0007_01,3,,,1,30050007,0,1,1
30060001,3006,自己的步調,1,100001,30060001,1,2,3940,3070,2990,03006_0001_00,03006_0001_01,1,,,1,0,0,1,1
30060002,3006,睡呼呼……,2,200001,30060002,1,2,3067,3078,3855,03006_0002_00,03006_0002_01,1,,,1,0,0,1,1
30060003,3006,姉與,3,300001,30060003,1,2,2927,3878,3195,03006_0003_00,03006_0003_01,1,,,1,0,0,1,1
30060004,3006,夏天也前往夢之國,1,100002,30060004,2,3,4511,3642,3347,03006_0004_00,03006_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30060005,3006,朝凪的出門,2,200002,30060005,2,3,3796,3417,4287,03006_0005_00,03006_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30060006,3006,兔兔為你帶路,3,300002,30060006,2,3,3473,4671,3356,03006_0006_00,03006_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30060007,3006,姉妹的食卓,2,200004,30060007,3,4,3848,3959,5193,03006_0007_00,03006_0007_01,3,,,1,30060007,0,1,1
30070001,3007,熱血真面目,1,100001,30070001,1,2,3865,3007,3128,03007_0001_00,03007_0001_01,1,,,1,0,0,1,1
30070002,3007,變身英雄,2,200001,30070002,1,2,3289,2894,3817,03007_0002_00,03007_0002_01,1,,,1,0,0,1,1
30070003,3007,炙熱的心,3,300001,30070003,1,2,3294,3643,3063,03007_0003_00,03007_0003_01,1,,,1,0,0,1,1
30070004,3007,在太陽下閃耀,1,100002,30070004,2,3,4700,3536,3264,03007_0004_00,03007_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30070005,3007,紅緋風車,2,200002,30070005,2,3,3799,3533,4168,03007_0005_00,03007_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30070006,3007,發現彩蛋♪,3,300002,30070006,2,3,3436,4564,3500,03007_0006_00,03007_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30070007,3007,想傳達『最喜歡』！,3,300004,30070007,3,4,3802,5139,4059,03007_0007_00,03007_0007_01,3,,,1,30070007,0,1,1
30080001,3008,溫和又有自己的步調,1,100001,30080001,1,2,4018,3014,2968,03008_0001_00,03008_0001_01,1,,,1,0,0,1,1
30080002,3008,瑞士的空氣,2,200001,30080002,1,2,3205,3109,3686,03008_0002_00,03008_0002_01,1,,,1,0,0,1,1
30080003,3008,大家的支柱,3,300001,30080003,1,2,2963,3994,3043,03008_0003_00,03008_0003_01,1,,,1,0,0,1,1
30080004,3008,夏日樹影下,1,100002,30080004,2,3,4539,3480,3481,03008_0004_00,03008_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30080005,3008,刨冰的清涼感,2,200002,30080005,2,3,3534,3713,4253,03008_0005_00,03008_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30080006,3008,找到可愛的蛋了,3,300002,30080006,2,3,3518,4401,3581,03008_0006_00,03008_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30080007,3008,清爽的樹影陽光,1,100004,30080007,3,4,5327,3807,3866,03008_0007_00,03008_0007_01,3,,,1,30080007,0,1,1
30090001,3009,想做的事,1,100001,30090001,1,2,3594,3070,3336,03009_0001_00,03009_0001_01,1,,,1,0,0,1,1
30090002,3009,連繫心情,2,200001,30090002,1,2,2982,3078,3940,03009_0002_00,03009_0002_01,1,,,1,0,0,1,1
30090003,3009,璃奈板,3,300001,30090003,1,2,2987,3833,3180,03009_0003_00,03009_0003_01,1,,,1,0,0,1,1
30090004,3009,璃奈團扇,1,100002,30090004,2,3,4323,3728,3449,03009_0004_00,03009_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30090005,3009,到避暑地納涼,2,200002,30090005,2,3,3670,3660,4170,03009_0005_00,03009_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30090006,3009,復活節氣球,3,300002,30090006,2,3,3558,4442,3500,03009_0006_00,03009_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30090007,3009,照顧散步幹部,2,200004,30090007,3,4,3810,3916,5274,03009_0007_00,03009_0007_01,3,,,1,30090007,0,1,1
30100001,3010,夢想的開始,1,100001,30100001,1,2,3757,2955,3288,03010_0001_00,03010_0001_01,1,,,1,0,0,1,1
